,loss,acc,val_loss,val_acc
34,0.7643986940383911,0.5811623334884644,0.7788095474243164,0.5759999752044678
35,0.7573850750923157,0.5911823511123657,0.7733779549598694,0.6079999804496765
36,0.7543618083000183,0.6072144508361816,0.7697617411613464,0.5680000185966492
37,0.7494037747383118,0.5891783833503723,0.7681261301040649,0.5680000185966492
38,0.7620825171470642,0.5771543383598328,0.7704644203186035,0.5839999914169312
39,0.7766673564910889,0.5591182112693787,0.7683389782905579,0.5600000023841858
40,0.7509669065475464,0.617234468460083,0.7711519002914429,0.5440000295639038
41,0.7468119263648987,0.6112224459648132,0.7651225328445435,0.5600000023841858
42,0.751336395740509,0.6112224459648132,0.7634146213531494,0.5839999914169312
43,0.7363874912261963,0.6132264733314514,0.7673673033714294,0.6079999804496765
44,0.7525851726531982,0.5991984009742737,0.7683544754981995,0.5759999752044678
45,0.7433003187179565,0.5831663608551025,0.7611256241798401,0.6159999966621399
46,0.7318983674049377,0.6412825584411621,0.7580013275146484,0.6000000238418579
47,0.7238034605979919,0.6212424635887146,0.7592381238937378,0.6079999804496765
48,0.7532905340194702,0.625250518321991,0.7626928687095642,0.6079999804496765
49,0.7257932424545288,0.6352705359458923,0.757021427154541,0.6079999804496765
50,0.7336915731430054,0.6232464909553528,0.7437750697135925,0.5920000076293945
51,0.7309544086456299,0.6472945809364319,0.7427658438682556,0.6000000238418579
52,0.7354167699813843,0.6012024283409119,0.7636913061141968,0.5920000076293945
53,0.7111258506774902,0.6332665085792542,0.7417224645614624,0.5920000076293945
54,0.7306789755821228,0.6312625408172607,0.7429815530776978,0.5920000076293945
55,0.7327920198440552,0.6132264733314514,0.7407858967781067,0.6079999804496765
56,0.7107956409454346,0.657314658164978,0.7321761250495911,0.6240000128746033
57,0.7112849950790405,0.6372745633125305,0.7401498556137085,0.5920000076293945
58,0.7147961258888245,0.6372745633125305,0.7317377328872681,0.6079999804496765
59,0.6893597841262817,0.6553106307983398,0.7332137823104858,0.5839999914169312
60,0.7133328914642334,0.6492986083030701,0.7396754026412964,0.6000000238418579
61,0.6779520511627197,0.671342670917511,0.7299234867095947,0.6159999966621399
62,0.7202231287956238,0.6553106307983398,0.7495782971382141,0.5920000076293945
63,0.6956446170806885,0.6452905535697937,0.7395174503326416,0.5920000076293945
64,0.6977776885032654,0.6553106307983398,0.7303038239479065,0.5920000076293945
65,0.6959176659584045,0.657314658164978,0.7370682954788208,0.6079999804496765
66,0.6732652187347412,0.6913827657699585,0.7491763830184937,0.5920000076293945
67,0.6926960945129395,0.6553106307983398,0.7306053638458252,0.5920000076293945
68,0.6848934888839722,0.6593186259269714,0.7362053990364075,0.5839999914169312
69,0.6626653075218201,0.6613226532936096,0.7448316812515259,0.5680000185966492
70,0.6811771392822266,0.6833667159080505,0.7271211743354797,0.6079999804496765
71,0.6911197304725647,0.6753507256507874,0.7396935224533081,0.5839999914169312
72,0.6531817317008972,0.6913827657699585,0.7395168542861938,0.6240000128746033
73,0.645319402217865,0.7194388508796692,0.7494174838066101,0.5680000185966492
74,0.642073929309845,0.6973947882652283,0.7319329380989075,0.5920000076293945
75,0.6500698924064636,0.7174348831176758,0.7355925440788269,0.5839999914169312
76,0.6490446329116821,0.7094188332557678,0.7281283736228943,0.5839999914169312
77,0.6746711730957031,0.6873747706413269,0.7283974885940552,0.5839999914169312
78,0.6653935313224792,0.6613226532936096,0.7381272315979004,0.5920000076293945
79,0.6527047753334045,0.7074148058891296,0.7350900173187256,0.5759999752044678
80,0.6148688793182373,0.7374749779701233,0.7370238304138184,0.6079999804496765
81,0.6583054661750793,0.6753507256507874,0.7372734546661377,0.5839999914169312
82,0.645719051361084,0.6953907608985901,0.7406303882598877,0.6159999966621399
83,0.633090615272522,0.711422860622406,0.7245596051216125,0.6480000019073486
84,0.6546540856361389,0.6973947882652283,0.7508482336997986,0.6000000238418579
85,0.6334584951400757,0.7054108381271362,0.7545095086097717,0.5759999752044678
86,0.6353104114532471,0.7194388508796692,0.7893902063369751,0.5839999914169312
87,0.6400508880615234,0.7054108381271362,0.7355058789253235,0.6000000238418579
88,0.6265321969985962,0.7274549007415771,0.7467635869979858,0.6000000238418579
89,0.6063706874847412,0.7294589281082153,0.7166070342063904,0.6399999856948853
90,0.6162940859794617,0.757515013217926,0.7925185561180115,0.6079999804496765
91,0.6082390546798706,0.7214428782463074,0.7350879907608032,0.5759999752044678
92,0.5813292264938354,0.7474949955940247,0.7166364789009094,0.6320000290870667
93,0.603933572769165,0.7174348831176758,0.7376840114593506,0.6000000238418579
94,0.5997259020805359,0.725450873374939,0.786029577255249,0.6000000238418579
95,0.5985800623893738,0.7515029907226562,0.745348334312439,0.6320000290870667
96,0.6104677319526672,0.7434870004653931,0.7693510055541992,0.5839999914169312
97,0.5475354194641113,0.7915831804275513,0.7722578048706055,0.6159999966621399
98,0.6191982626914978,0.7535070180892944,0.7273843884468079,0.6399999856948853
99,0.58269202709198,0.7615230679512024,0.7882025241851807,0.6159999966621399
100,0.5922817587852478,0.7535070180892944,0.8088098764419556,0.6000000238418579
101,0.5397265553474426,0.7795591354370117,0.7950966954231262,0.5920000076293945
102,0.5444225668907166,0.7615230679512024,0.7664867043495178,0.6000000238418579
103,0.5596433877944946,0.7755510807037354,0.8043490648269653,0.6000000238418579
104,0.6041171550750732,0.7494990229606628,0.7733511924743652,0.6079999804496765
105,0.587716281414032,0.7474949955940247,0.7604872584342957,0.6240000128746033
106,0.5572149753570557,0.7515029907226562,0.8124278783798218,0.6000000238418579
107,0.5523233413696289,0.7855711579322815,0.7808429598808289,0.6000000238418579
108,0.5675522685050964,0.7555110454559326,0.806918203830719,0.6159999966621399
109,0.5306718349456787,0.7995991706848145,0.8057909607887268,0.6079999804496765
110,0.5484628677368164,0.7955911755561829,0.7742182612419128,0.6240000128746033
111,0.5401235222816467,0.7835671305656433,0.7902347445487976,0.6240000128746033
112,0.5062024593353271,0.8016031980514526,0.8159688711166382,0.6240000128746033
113,0.5724796056747437,0.7635270357131958,0.7243245840072632,0.6800000071525574
114,0.5453440546989441,0.7755510807037354,0.7907682061195374,0.6079999804496765
115,0.5182774662971497,0.8036072254180908,0.753198504447937,0.6320000290870667
116,0.5312676429748535,0.8036072254180908,0.7759586572647095,0.6320000290870667
117,0.5713270902633667,0.7735471129417419,0.7584109902381897,0.6399999856948853
118,0.5413404703140259,0.765531063079834,0.7747981548309326,0.6079999804496765
119,0.5092389583587646,0.7875751256942749,0.8243520855903625,0.6159999966621399
120,0.5043462514877319,0.797595202922821,0.820188581943512,0.6399999856948853
121,0.5349971652030945,0.765531063079834,0.7405464053153992,0.6480000019073486
122,0.5283846259117126,0.7995991706848145,0.7412272691726685,0.6399999856948853
123,0.5087026953697205,0.8076152205467224,0.8027157187461853,0.6639999747276306
124,0.5067614912986755,0.7895791530609131,0.7635652422904968,0.6480000019073486
125,0.481976717710495,0.8276553153991699,0.8514623641967773,0.6159999966621399
126,0.5088225603103638,0.7915831804275513,0.9422683715820312,0.5759999752044678
127,0.4631959795951843,0.8236473202705383,1.229722261428833,0.5440000295639038
128,0.4920780062675476,0.8036072254180908,1.1912243366241455,0.5600000023841858
129,0.48149093985557556,0.8156312704086304,0.8926072716712952,0.6240000128746033
130,0.4919404983520508,0.8416833877563477,0.7840705513954163,0.6320000290870667
131,0.4707910120487213,0.8496993780136108,0.7688354253768921,0.6480000019073486
132,0.4580118954181671,0.8336673378944397,0.8068739175796509,0.6639999747276306
133,0.48045629262924194,0.8256512880325317,0.7751100063323975,0.6320000290870667
134,0.43322718143463135,0.8336673378944397,0.7935634851455688,0.6399999856948853
135,0.46318766474723816,0.8356713652610779,0.7833223938941956,0.6240000128746033
136,0.46105411648750305,0.819639265537262,1.1254584789276123,0.5440000295639038
137,0.484382688999176,0.8216432929039001,0.9196003675460815,0.6240000128746033
138,0.4533272981643677,0.8396793603897095,0.8708257079124451,0.6240000128746033
139,0.43519875407218933,0.8176352977752686,0.9197902679443359,0.656000018119812
140,0.46655765175819397,0.8076152205467224,1.2931311130523682,0.5519999861717224
141,0.46712252497673035,0.8056111931800842,0.8961464166641235,0.5920000076293945
142,0.3950750529766083,0.8577154278755188,0.906417191028595,0.6000000238418579
143,0.4258880317211151,0.8356713652610779,0.9725314378738403,0.6159999966621399
144,0.43708884716033936,0.8436873555183411,0.8539258241653442,0.6480000019073486
145,0.40764519572257996,0.8617234230041504,0.8417584300041199,0.6320000290870667
146,0.4226512908935547,0.8376753330230713,0.8551146984100342,0.6240000128746033
147,0.441258043050766,0.8296593427658081,1.3316727876663208,0.5519999861717224
148,0.4895658791065216,0.8076152205467224,0.764890193939209,0.656000018119812
149,0.4415351450443268,0.859719455242157,0.8109607696533203,0.6399999856948853
150,0.4609610140323639,0.8296593427658081,0.8973094820976257,0.6320000290870667
151,0.44127407670021057,0.8396793603897095,0.8004592657089233,0.6320000290870667
152,0.3849133849143982,0.8697394728660583,0.8857751488685608,0.6480000019073486
153,0.4673548638820648,0.8276553153991699,0.8692627549171448,0.6320000290870667
154,0.43945613503456116,0.8436873555183411,0.8563600182533264,0.5839999914169312
155,0.428308367729187,0.8456913828849792,0.832872748374939,0.6399999856948853
156,0.4053623378276825,0.851703405380249,1.0081889629364014,0.6320000290870667
157,0.4256555140018463,0.8276553153991699,0.9436274766921997,0.6240000128746033
158,0.385751336812973,0.8677354454994202,1.2305107116699219,0.5680000185966492
159,0.4405653476715088,0.8316633105278015,0.8243419528007507,0.656000018119812
160,0.3685801327228546,0.8797594904899597,0.8172231912612915,0.6159999966621399
161,0.40397411584854126,0.8456913828849792,0.8057920932769775,0.656000018119812
162,0.35187584161758423,0.8797594904899597,1.143249750137329,0.6159999966621399
163,0.3710535168647766,0.8677354454994202,0.8669744729995728,0.6079999804496765
164,0.403854638338089,0.8657314777374268,0.8974903225898743,0.6240000128746033
165,0.38264504075050354,0.8637274503707886,0.884408712387085,0.6240000128746033
166,0.35163846611976624,0.8857715725898743,0.9430476427078247,0.6399999856948853
167,0.3221372365951538,0.913827657699585,1.0569987297058105,0.5759999752044678
168,0.3983609080314636,0.8637274503707886,0.9645476341247559,0.6320000290870667
169,0.33278536796569824,0.8837675452232361,1.3011388778686523,0.5839999914169312
170,0.35963064432144165,0.8797594904899597,1.0214115381240845,0.6240000128746033
171,0.3153451085090637,0.8937875628471375,0.9913231134414673,0.6320000290870667
172,0.3387904167175293,0.8997995853424072,1.3196748495101929,0.5519999861717224
173,0.3950892984867096,0.8577154278755188,0.9744166731834412,0.6079999804496765
174,0.34626173973083496,0.8537074327468872,1.0862171649932861,0.6399999856948853
175,0.35680729150772095,0.8717435002326965,1.0215305089950562,0.6399999856948853
176,0.3551138937473297,0.8877755403518677,0.9820592403411865,0.6639999747276306
177,0.39862167835235596,0.8476954102516174,0.9029067754745483,0.6320000290870667
178,0.3407112658023834,0.8837675452232361,0.9213511347770691,0.656000018119812
179,0.34459325671195984,0.8877755403518677,1.010550856590271,0.6079999804496765
180,0.330564022064209,0.891783595085144,1.0376546382904053,0.6079999804496765
181,0.33547070622444153,0.8797594904899597,1.0870990753173828,0.6159999966621399
182,0.35893282294273376,0.891783595085144,1.0616596937179565,0.6320000290870667
183,0.343698114156723,0.8737474679946899,1.0833544731140137,0.6159999966621399
184,0.3309051990509033,0.8937875628471375,0.9574708938598633,0.6159999966621399
185,0.33246156573295593,0.8937875628471375,0.9653845429420471,0.6399999856948853
186,0.32756513357162476,0.8997995853424072,1.4681761264801025,0.5839999914169312
187,0.31540390849113464,0.8877755403518677,1.3150113821029663,0.6000000238418579
188,0.34027209877967834,0.8817635178565979,1.2390443086624146,0.6000000238418579
189,0.3194297254085541,0.8937875628471375,0.9098019003868103,0.6159999966621399
190,0.2946634888648987,0.9178356528282166,0.91382896900177,0.656000018119812
191,0.33802181482315063,0.8817635178565979,0.8769607543945312,0.6320000290870667
192,0.2831045389175415,0.9198396801948547,1.2608985900878906,0.6079999804496765
193,0.31590306758880615,0.9018036127090454,0.974403440952301,0.6240000128746033
194,0.27910545468330383,0.905811607837677,0.9633517265319824,0.6800000071525574
195,0.32362231612205505,0.9078156352043152,1.2956926822662354,0.6240000128746033
196,0.3049437999725342,0.8857715725898743,1.1215842962265015,0.6320000290870667
197,0.31402409076690674,0.8997995853424072,1.0044503211975098,0.6399999856948853
198,0.31257158517837524,0.905811607837677,0.8860368728637695,0.6800000071525574
199,0.3071628510951996,0.8977956175804138,1.0125912427902222,0.6399999856948853
200,0.3402448296546936,0.8897795677185059,0.9206618666648865,0.6240000128746033
201,0.2990376949310303,0.8977956175804138,0.8418543338775635,0.6240000128746033
202,0.3099556267261505,0.9158316850662231,0.9220165610313416,0.6240000128746033
203,0.2727496027946472,0.913827657699585,0.9539609551429749,0.6240000128746033
204,0.2885662913322449,0.9118236303329468,1.0950485467910767,0.6320000290870667
205,0.2713037133216858,0.9198396801948547,1.0385048389434814,0.6399999856948853
206,0.30939194560050964,0.8997995853424072,0.9328721761703491,0.6079999804496765
207,0.3028654158115387,0.891783595085144,1.244236946105957,0.6320000290870667
208,0.2769499123096466,0.9278557300567627,1.271578073501587,0.6240000128746033
209,0.2567819058895111,0.9258517026901245,1.107384204864502,0.6480000019073486
210,0.2796729803085327,0.9098196625709534,0.9556106925010681,0.6399999856948853
211,0.2804473042488098,0.9338677525520325,1.2336957454681396,0.6240000128746033
212,0.2488144338130951,0.9258517026901245,1.4118622541427612,0.6079999804496765
213,0.27416279911994934,0.9258517026901245,0.9876424074172974,0.6399999856948853
214,0.2393736094236374,0.9318637251853943,1.0245920419692993,0.6079999804496765
215,0.229256272315979,0.9338677525520325,1.0239741802215576,0.6480000019073486
216,0.22445538640022278,0.9438877701759338,1.0537611246109009,0.6480000019073486
217,0.23816892504692078,0.9398797750473022,1.0357227325439453,0.6320000290870667
218,0.2633344531059265,0.9198396801948547,1.2755000591278076,0.5920000076293945
219,0.2540174722671509,0.9198396801948547,1.15287446975708,0.6159999966621399
220,0.22533823549747467,0.9278557300567627,1.9957396984100342,0.5600000023841858
221,0.2385420948266983,0.9318637251853943,1.680938959121704,0.6159999966621399
222,0.2599456012248993,0.9218437075614929,1.1613730192184448,0.6240000128746033
223,0.22689548134803772,0.9418837428092957,1.1597495079040527,0.6159999966621399
224,0.23712973296642303,0.9318637251853943,1.0701974630355835,0.6240000128746033
225,0.26872551441192627,0.913827657699585,1.1223492622375488,0.6320000290870667
226,0.2599627375602722,0.9198396801948547,1.4830814599990845,0.6000000238418579
227,0.24367494881153107,0.9278557300567627,1.0014392137527466,0.656000018119812
228,0.22155015170574188,0.9358717203140259,1.026777982711792,0.6480000019073486
229,0.262456476688385,0.9338677525520325,1.0021579265594482,0.6320000290870667
230,0.25478222966194153,0.9258517026901245,1.0971451997756958,0.6079999804496765
231,0.20293736457824707,0.9519038200378418,1.0019025802612305,0.656000018119812
232,0.24027548730373383,0.9358717203140259,1.0445083379745483,0.6399999856948853
233,0.23024724423885345,0.9418837428092957,0.9751689434051514,0.6480000019073486
234,0.20379586517810822,0.9478957653045654,1.208665370941162,0.6240000128746033
235,0.19708697497844696,0.9559118151664734,1.3874658346176147,0.6159999966621399
236,0.2312745749950409,0.9318637251853943,1.1934001445770264,0.6000000238418579
237,0.2570923864841461,0.9158316850662231,1.0351847410202026,0.6320000290870667
238,0.2174830287694931,0.9338677525520325,1.1069414615631104,0.6240000128746033
239,0.25511792302131653,0.9338677525520325,0.9910182356834412,0.6639999747276306
240,0.1962665170431137,0.9639278650283813,1.0209364891052246,0.6639999747276306
241,0.23452867567539215,0.9298596978187561,1.0126253366470337,0.656000018119812
242,0.19862884283065796,0.9539077877998352,1.0117741823196411,0.6399999856948853
243,0.21965424716472626,0.9438877701759338,1.0793631076812744,0.6240000128746033
244,0.16079269349575043,0.9679358601570129,1.160386562347412,0.6480000019073486
245,0.2700744867324829,0.9078156352043152,1.171462893486023,0.6639999747276306
246,0.21030999720096588,0.9519038200378418,1.114911675453186,0.6639999747276306
247,0.18393392860889435,0.9559118151664734,1.0376029014587402,0.6320000290870667
248,0.20784609019756317,0.945891797542572,1.2836081981658936,0.6320000290870667
249,0.1591508686542511,0.9699398875236511,1.6058028936386108,0.6240000128746033
250,0.25902071595191956,0.9318637251853943,1.226011037826538,0.6320000290870667
251,0.18654927611351013,0.9559118151664734,1.1471611261367798,0.6480000019073486
252,0.18631885945796967,0.9398797750473022,1.2205866575241089,0.6320000290870667
253,0.22600218653678894,0.9378757476806641,1.0621778964996338,0.6480000019073486
254,0.18494391441345215,0.959919810295105,1.5662972927093506,0.5440000295639038
255,0.1925496757030487,0.9559118151664734,1.2069987058639526,0.671999990940094
256,0.24002878367900848,0.9438877701759338,1.6735410690307617,0.5519999861717224
257,0.26226770877838135,0.9218437075614929,1.0217254161834717,0.671999990940094
258,0.1886870563030243,0.959919810295105,1.0805972814559937,0.6639999747276306
259,0.16309267282485962,0.9639278650283813,1.11562979221344,0.6480000019073486
260,0.2071922868490219,0.9418837428092957,1.5432584285736084,0.6159999966621399
261,0.19988691806793213,0.9438877701759338,1.95841383934021,0.5920000076293945
262,0.2121678590774536,0.9559118151664734,1.446373462677002,0.6159999966621399
263,0.164438858628273,0.9639278650283813,1.146238923072815,0.6399999856948853
264,0.24001407623291016,0.945891797542572,1.9043605327606201,0.5839999914169312
265,0.19004510343074799,0.9579158425331116,1.1386481523513794,0.6639999747276306
266,0.17338891327381134,0.9498997926712036,1.0691618919372559,0.671999990940094
267,0.14815653860569,0.9719439148902893,1.148301124572754,0.656000018119812
268,0.15423254668712616,0.9679358601570129,1.1083036661148071,0.6639999747276306
269,0.18297521770000458,0.9579158425331116,1.1830408573150635,0.6399999856948853
270,0.21979041397571564,0.9358717203140259,1.0655876398086548,0.6639999747276306
271,0.24764399230480194,0.9358717203140259,1.0409202575683594,0.6959999799728394
272,0.1522834748029709,0.9739478826522827,1.1441785097122192,0.671999990940094
273,0.18014486134052277,0.9559118151664734,1.1294918060302734,0.6800000071525574
274,0.1756172478199005,0.9539077877998352,1.750890851020813,0.6000000238418579
275,0.19305911660194397,0.9418837428092957,1.2091070413589478,0.6639999747276306
276,0.13541674613952637,0.9679358601570129,1.4522308111190796,0.6399999856948853
277,0.13966104388237,0.9719439148902893,2.861628532409668,0.5519999861717224
278,0.3190958797931671,0.9038076400756836,1.1579480171203613,0.5920000076293945
279,0.18920756876468658,0.9498997926712036,1.1116621494293213,0.6159999966621399
280,0.21138304471969604,0.9438877701759338,1.1262677907943726,0.6399999856948853
281,0.1342678815126419,0.9719439148902893,1.137895107269287,0.6639999747276306
282,0.16564670205116272,0.9679358601570129,1.1638836860656738,0.6639999747276306
283,0.16229887306690216,0.9639278650283813,1.1338118314743042,0.6399999856948853
284,0.1879321038722992,0.9498997926712036,1.174124002456665,0.656000018119812
285,0.19407965242862701,0.9478957653045654,1.101623296737671,0.656000018119812
286,0.14520472288131714,0.9699398875236511,1.2178857326507568,0.6480000019073486
287,0.1409425437450409,0.9639278650283813,1.445873498916626,0.6320000290870667
288,0.17030277848243713,0.9639278650283813,1.1678861379623413,0.6639999747276306
289,0.17033647000789642,0.9639278650283813,1.2658886909484863,0.6399999856948853
290,0.12949813902378082,0.9799599051475525,1.2685747146606445,0.6480000019073486
291,0.1279771476984024,0.9719439148902893,1.1955150365829468,0.6639999747276306
292,0.1499786227941513,0.959919810295105,1.4904006719589233,0.6320000290870667
293,0.16510136425495148,0.9659318923950195,1.2236462831497192,0.6399999856948853
294,0.2768665552139282,0.9198396801948547,1.0873810052871704,0.6159999966621399
295,0.15713255107402802,0.9639278650283813,1.225227952003479,0.5920000076293945
296,0.17029310762882233,0.9679358601570129,1.1816035509109497,0.6639999747276306
297,0.13569103181362152,0.9719439148902893,1.8115568161010742,0.5920000076293945
298,0.16565540432929993,0.9559118151664734,1.3980578184127808,0.6159999966621399
299,0.186405748128891,0.9579158425331116,1.1254527568817139,0.6480000019073486
